frequency,frequency_cm,2PDOS,2PDOS_1,2PDOS_2,2wDOS,2wDOS_1,2wDOS_2,DOS_convolution,DOS_convolution_1,DOS_convolution_2
-19.840052428663256,-661.7929137050959,0.10577438617459262,0.0703921349716168,0.03538225120297582,0.11618938549293048,0.04358852228595339,0.07260086320697709,0.09924469543330114,0.06607672022375384,0.0331679752095473
-19.790637603187132,-660.1446125501641,0.10742814271625713,0.07178050940945419,0.03564763330680294,0.11715016204228597,0.04376767085708527,0.0733824911852007,0.10075860100545492,0.06734238985624252,0.033416211149212394
-19.74122277771101,-658.4963113952324,0.10922183307742964,0.0733127309306075,0.03590910214682213,0.11814168973557948,0.043947939865238296,0.07419374987034118,0.10243146999203451,0.06877072664782533,0.033660743344209175
-19.691807952234885,-656.8480102403006,0.11112039165186072,0.07495499734619065,0.03616539430567007,0.11922357198797938,0.04412933876947031,0.07509423321850907,0.10426643555049396,0.07036544239143284,0.033900993159061116
-19.642393126758762,-655.1997090853688,0.11325869779752855,0.07684333566011266,0.03641536213741589,0.12042082031881303,0.044311877129735694,0.07610894318907734,0.10625238171919292,0.07211647115084814,0.03413591056834478
-19.592978301282642,-653.5514079304371,0.11588564271375552,0.07922041878613229,0.03666522392762324,0.1217155332548349,0.044495564608189125,0.07721996864664578,0.10837693629076126,0.07400603459038585,0.034370901700375406
-19.54356347580652,-651.9031067755053,0.11908004257390645,0.08215998119208029,0.036920061381826165,0.12308157385675725,0.04468041097050928,0.07840116288624796,0.11061245315808038,0.076001830460575,0.03461062269750539
-19.494148650330395,-650.2548056205736,0.12239279868217309,0.08521100467263906,0.03718179400953403,0.12450645394028727,0.044866426087242534,0.07964002785304473,0.11293226447566429,0.07807553802145686,0.03485672645420742
-19.44473382485427,-648.6065044656418,0.1254996048876703,0.08804853606185992,0.03745106882581038,0.12599784546906154,0.04505361993516734,0.0809442255338942,0.1153091600920888,0.08019967967205575,0.03510948042003304
-19.395318999378148,-646.95820331071,0.12836357531614667,0.09063935731805459,0.03772421799809209,0.12758322166369396,0.04524200259867947,0.0823412190650145,0.11769470390467389,0.08232908357821825,0.03536562032645564
-19.345904173902028,-645.3099021557783,0.13060895056367444,0.09260907755460349,0.03799987300907097,0.12929125315208229,0.045431584271198394,0.08385966888088388,0.12006460540144626,0.0844406115884531,0.03562399381299315
-19.296489348425904,-643.6616010008466,0.13226260402472576,0.09398421676568341,0.03827838725904234,0.13113571623310605,0.04562237525659553,0.0855133409765105,0.12240077019535929,0.08651562612322654,0.03588514407213275
-19.24707452294978,-642.0132998459148,0.13363538824525287,0.09508011757859704,0.03855527066665583,0.1331312077070256,0.045814385970644175,0.08731682173638143,0.12467643122560641,0.08853137900254131,0.036145052223065105
-19.19765969747366,-640.3649986909832,0.13504952690823524,0.0962221538242037,0.03882737308403154,0.1353092068396604,0.046007626942492184,0.08930157989716822,0.126847926065835,0.09044734444416075,0.03640058162167427
-19.148244871997537,-638.7166975360514,0.13661997537782594,0.09752267761812894,0.03909729775969699,0.13771226552460372,0.046202108816157196,0.09151015670844653,0.12891209111801183,0.09225816222519796,0.03665392889281385
-19.098830046521414,-637.0683963811197,0.1385006219489046,0.09913405231985865,0.03936656962904597,0.14038274883544494,0.0463978423520452,0.09398490648339973,0.1309557923465252,0.09404923072003142,0.03690656162649378
-19.04941522104529,-635.4200952261879,0.14083747910944502,0.10120237975495378,0.039635099354491256,0.14335968759660084,0.046594838428492706,0.09676484916810812,0.13305346186693467,0.09589517121831023,0.03715829064862443
-19.000000395569167,-633.7717940712561,0.14345832825480018,0.10355603341990552,0.03990229483489466,0.14669183684756693,0.04679310804333295,0.09989872880423399,0.1352452637424446,0.09783650234876104,0.03740876139368358
-18.950585570093047,-632.1234929163244,0.14652205635320228,0.10635379415013863,0.04016826220306365,0.15045512629608443,0.04699266231548657,0.10346246398059786,0.1375866216290874,0.09992829090349134,0.03765833072559609
-18.901170744616923,-630.4751917613927,0.1501011843947918,0.10966830148941871,0.040432882905373085,0.15476261338003525,0.04719351248657729,0.10756910089345796,0.1401227891833689,0.10221599057307318,0.037906798610295736
-18.8517559191408,-628.8268906064609,0.15394334847844307,0.1132467463857588,0.04069660209268427,0.15976812383842148,0.04739566992257282,0.11237245391584867,0.14288134298927604,0.10472684253025444,0.038154500459021606
-18.80234109366468,-627.1785894515292,0.15773673952574205,0.11677597925222591,0.04096076027351614,0.1656659859005849,0.047599146115451685,0.1180668397851332,0.1458886318184975,0.10748594053898008,0.038402691279517426
-18.752926268188556,-625.5302882965974,0.1612209141984159,0.11999464103769086,0.04122627316072501,0.1726943379318489,0.04780395268489646,0.12489038524695245,0.14916205269840727,0.11050988843210162,0.03865216426630566
-18.703511442712433,-623.8819871416657,0.16430832285343744,0.12281430791833368,0.04149401493510376,0.18114318129846627,0.04801010138001352,0.13313307991845275,0.15272614475868182,0.1138223182553233,0.03890382650335852
-18.65409661723631,-622.2336859867339,0.16729126635451652,0.1255246943590355,0.04176657199548105,0.19133880850980362,0.04821760408108029,0.14312120442872334,0.15664554687305585,0.11748553768713033,0.03916000918592552
-18.604681791760186,-620.5853848318021,0.17081109666724287,0.12876814828830976,0.04204294837893309,0.2035776040917831,0.048426472801320175,0.15515113129046293,0.1609578663908141,0.12153826598590153,0.03941960040491258
-18.555266966284066,-618.9370836768704,0.17475771266396595,0.132435735407602,0.042321977256363955,0.21803921720448535,0.0486367196887057,0.16940249751577965,0.16556681597100853,0.1258852589487768,0.03968155702223174
